date,itemID,brand,feature_1,feature_2,feature_3,feature_4,feature_5,category,userID,order,label
2020-11-24,20278,342,6,0,225,0,122,3898,23835,1,3
2020-08-27,25218,1151,4,0,284,0,66,3898,16614,1,0
2020-11-26,422,1025,10,0,505,0,126,3898,15289,1,0
2020-12-12,422,1025,10,0,505,0,126,3898,16471,2,4
2020-12-19,422,1025,10,0,505,0,126,3898,16471,1,1
2020-12-12,7640,962,10,1,536,3,19,276,44580,1,0
2020-07-08,29453,1111,6,1,497,3,13,3898,40226,5,4
2020-12-10,18749,1111,6,1,497,3,13,3898,42271,1,0
2020-07-06,2601,772,10,0,509,0,-1,3898,1175,2,0
2020-12-18,2601,772,10,0,509,0,-1,3898,14905,1,0
2020-09-01,2601,772,10,0,509,0,-1,3898,40111,1,4
2020-09-30,2601,772,10,0,509,0,-1,3898,15799,2,4
2020-10-17,2601,772,10,0,509,0,-1,3898,22714,1,3
2020-10-22,2601,772,10,0,509,0,-1,3898,15799,2,4
2020-07-07,19375,203,4,1,486,0,66,1980,23598,1,2
2020-06-16,25265,1163,4,0,448,0,161,3898,40278,4,3
2020-06-26,25265,1163,4,0,448,0,161,3898,16671,2,1
2020-06-30,25265,1163,4,0,448,0,161,3898,40278,4,2
2020-07-19,25265,1163,4,0,448,0,161,3898,40278,3,3
2020-08-07,25265,1163,4,0,448,0,161,3898,40278,1,3
2020-08-18,25265,1163,4,0,448,0,161,3898,40278,1,2
2020-12-13,25265,1163,4,0,448,0,161,3898,25169,1,2
2020-09-03,7319,724,4,0,503,3,17,2995,39414,1,0
2020-08-26,7319,724,4,0,503,3,17,2995,11573,1,4
2020-11-25,18630,6,4,0,291,0,44,3898,8240,2,0
2020-09-07,18630,6,4,0,291,0,44,3898,5948,2,0
2020-08-13,18630,6,4,0,291,0,44,3898,24648,1,0
2020-11-11,18630,6,4,0,291,0,44,3898,20792,1,0
2020-07-04,18630,6,4,0,291,0,44,3898,39075,2,0
2020-10-10,18630,6,4,0,291,0,44,3898,15874,1,0
2020-08-19,18630,6,4,0,291,0,44,3898,22902,2,0
2020-11-23,18630,6,4,0,291,0,44,3898,26837,1,0
2020-09-20,18630,6,4,0,291,0,44,3898,35773,1,0
2020-10-25,18630,6,4,0,291,0,44,3898,33334,2,0
2020-08-10,18630,6,4,0,291,0,44,3898,37783,3,0
2020-11-18,18630,6,4,0,291,0,44,3898,44959,1,0
2020-06-03,18630,6,4,0,291,0,44,3898,45514,1,0
2020-10-28,18630,6,4,0,291,0,44,3898,35252,1,0
2020-12-09,18630,6,4,0,291,0,44,3898,30358,2,0
2020-06-11,18630,6,4,0,291,0,44,3898,30135,1,0
2020-10-02,18630,6,4,0,291,0,44,3898,24779,1,0
2020-08-22,18630,6,4,0,291,0,44,3898,46046,1,0
2020-12-10,18630,6,4,0,291,0,44,3898,32312,1,0
2020-11-27,18630,6,4,0,291,0,44,3898,36522,2,0
2020-06-06,18630,6,4,0,291,0,44,3898,18958,1,0
2020-11-02,18630,6,4,0,291,0,44,3898,41755,1,0
2020-07-03,18630,6,4,0,291,0,44,3898,30640,1,0
2020-07-09,18630,6,4,0,291,0,44,3898,22494,1,0
2020-11-25,18630,6,4,0,291,0,44,3898,39018,3,0
2020-07-22,18630,6,4,0,291,0,44,3898,45580,1,0
2020-08-16,18630,6,4,0,291,0,44,3898,5533,1,0
2020-07-21,18630,6,4,0,291,0,44,3898,22378,1,0
2020-07-10,18630,6,4,0,291,0,44,3898,24945,1,0
2020-08-10,18630,6,4,0,291,0,44,3898,33044,1,0
2020-09-20,18630,6,4,0,291,0,44,3898,20152,1,0
2020-11-23,18630,6,4,0,291,0,44,3898,34178,1,0
2020-08-29,18630,6,4,0,291,0,44,3898,45088,1,0
2020-11-17,18630,6,4,0,291,0,44,3898,33593,2,0
2020-12-06,18630,6,4,0,291,0,44,3898,19951,1,0
2020-09-20,18630,6,4,0,291,0,44,3898,3561,1,0
2020-11-10,18630,6,4,0,291,0,44,3898,20181,2,0
2020-08-10,18630,6,4,0,291,0,44,3898,5080,1,0
2020-08-02,18630,6,4,0,291,0,44,3898,30847,1,0
2020-11-02,18630,6,4,0,291,0,44,3898,14063,1,0
2020-11-21,18630,6,4,0,291,0,44,3898,38873,1,0
2020-10-17,18630,6,4,0,291,0,44,3898,15546,1,0
2020-07-15,18630,6,4,0,291,0,44,3898,11432,4,0
2020-07-05,18630,6,4,0,291,0,44,3898,23200,1,0
2020-07-01,18630,6,4,0,291,0,44,3898,44839,1,0
2020-09-09,18630,6,4,0,291,0,44,3898,30694,1,0
2020-09-04,18630,6,4,0,291,0,44,3898,26875,1,0
2020-08-25,18630,6,4,0,291,0,44,3898,17185,2,0
2020-06-13,18630,6,4,0,291,0,44,3898,8995,1,0
2020-09-08,18630,6,4,0,291,0,44,3898,18900,2,0
2020-07-03,18630,6,4,0,291,0,44,3898,31521,1,0
2020-06-05,18630,6,4,0,291,0,44,3898,31319,1,0
2020-09-09,18630,6,4,0,291,0,44,3898,21892,1,0
2020-11-17,18630,6,4,0,291,0,44,3898,4665,2,0
2020-08-19,18630,6,4,0,291,0,44,3898,28423,1,0
2020-12-14,18630,6,4,0,291,0,44,3898,43974,2,0
2020-09-04,18630,6,4,0,291,0,44,3898,38635,1,0
2020-06-13,18630,6,4,0,291,0,44,3898,21800,1,0
2020-11-30,18630,6,4,0,291,0,44,3898,24511,1,0
2020-06-22,18630,6,4,0,291,0,44,3898,12173,2,0
2020-08-29,18630,6,4,0,291,0,44,3898,7952,2,0
2020-06-13,18630,6,4,0,291,0,44,3898,23964,1,0
2020-10-04,18630,6,4,0,291,0,44,3898,28189,1,0
2020-08-30,18630,6,4,0,291,0,44,3898,44015,1,0
2020-12-20,18630,6,4,0,291,0,44,3898,41141,1,0
2020-09-13,18630,6,4,0,291,0,44,3898,36795,1,0
2020-06-30,18630,6,4,0,291,0,44,3898,44396,1,0
2020-12-20,18630,6,4,0,291,0,44,3898,16497,1,0
2020-09-29,18630,6,4,0,291,0,44,3898,30040,2,0
2020-07-06,18630,6,4,0,291,0,44,3898,1576,5,0
2020-12-09,18630,6,4,0,291,0,44,3898,9976,1,0
2020-06-17,18630,6,4,0,291,0,44,3898,40726,2,0
2020-10-29,18630,6,4,0,291,0,44,3898,18289,1,0
2020-11-28,18630,6,4,0,291,0,44,3898,42397,3,0
2020-08-19,18630,6,4,0,291,0,44,3898,20006,1,0
2020-08-17,18630,6,4,0,291,0,44,3898,45475,1,0
2020-07-28,18630,6,4,0,291,0,44,3898,35433,1,0
2020-09-27,18630,6,4,0,291,0,44,3898,25563,2,0
2020-08-01,18630,6,4,0,291,0,44,3898,15783,1,0
2020-11-23,18630,6,4,0,291,0,44,3898,18695,1,0
2020-06-28,18630,6,4,0,291,0,44,3898,13979,1,0
2020-09-12,18630,6,4,0,291,0,44,3898,29258,2,0
2020-12-21,18630,6,4,0,291,0,44,3898,2871,1,0
2020-06-22,18630,6,4,0,291,0,44,3898,17786,1,0
2020-06-07,18630,6,4,0,291,0,44,3898,44652,1,0
2020-12-04,18630,6,4,0,291,0,44,3898,31687,1,0
2020-06-13,18630,6,4,0,291,0,44,3898,28707,1,0
2020-06-16,18630,6,4,0,291,0,44,3898,23762,1,0
2020-11-04,18630,6,4,0,291,0,44,3898,33256,2,0
2020-06-06,18630,6,4,0,291,0,44,3898,30306,1,1
2020-06-12,18630,6,4,0,291,0,44,3898,30695,3,1
2020-06-12,18630,6,4,0,291,0,44,3898,32955,1,1
2020-06-14,18630,6,4,0,291,0,44,3898,28417,1,2
2020-06-15,18630,6,4,0,291,0,44,3898,21800,1,1
2020-06-15,18630,6,4,0,291,0,44,3898,28699,1,1
2020-06-16,18630,6,4,0,291,0,44,3898,6685,1,2
2020-06-17,18630,6,4,0,291,0,44,3898,21759,3,1
2020-06-17,18630,6,4,0,291,0,44,3898,44009,1,1
2020-06-22,18630,6,4,0,291,0,44,3898,36783,1,3
2020-06-22,18630,6,4,0,291,0,44,3898,39059,2,3
2020-06-23,18630,6,4,0,291,0,44,3898,15637,3,4
2020-06-24,18630,6,4,0,291,0,44,3898,18513,1,3
2020-06-25,18630,6,4,0,291,0,44,3898,4704,2,3
2020-06-25,18630,6,4,0,291,0,44,3898,23964,2,2
2020-06-26,18630,6,4,0,291,0,44,3898,29972,1,3
2020-06-26,18630,6,4,0,291,0,44,3898,42648,2,3
2020-06-26,18630,6,4,0,291,0,44,3898,3557,1,1
2020-06-26,18630,6,4,0,291,0,44,3898,16704,1,1
2020-06-27,18630,6,4,0,291,0,44,3898,39637,1,4
2020-06-27,18630,6,4,0,291,0,44,3898,40254,1,2
2020-06-27,18630,6,4,0,291,0,44,3898,43802,1,3
2020-06-28,18630,6,4,0,291,0,44,3898,28417,1,2
2020-06-28,18630,6,4,0,291,0,44,3898,7167,1,1
2020-06-29,18630,6,4,0,291,0,44,3898,36039,1,2
2020-06-29,18630,6,4,0,291,0,44,3898,13042,4,2
2020-06-29,18630,6,4,0,291,0,44,3898,28421,1,4
2020-06-29,18630,6,4,0,291,0,44,3898,20656,1,3
2020-06-30,18630,6,4,0,291,0,44,3898,11773,2,2
2020-06-30,18630,6,4,0,291,0,44,3898,17552,1,1
2020-06-30,18630,6,4,0,291,0,44,3898,19025,2,3
2020-07-02,18630,6,4,0,291,0,44,3898,7082,2,2
2020-07-03,18630,6,4,0,291,0,44,3898,32836,3,4
2020-07-04,18630,6,4,0,291,0,44,3898,7613,1,4
2020-07-04,18630,6,4,0,291,0,44,3898,9640,1,3
2020-07-04,18630,6,4,0,291,0,44,3898,27904,2,3
2020-07-04,18630,6,4,0,291,0,44,3898,17305,1,4
2020-07-05,18630,6,4,0,291,0,44,3898,45552,1,4
2020-07-06,18630,6,4,0,291,0,44,3898,7386,1,2
2020-07-07,18630,6,4,0,291,0,44,3898,27421,1,4
2020-07-08,18630,6,4,0,291,0,44,3898,44887,2,3
2020-07-08,18630,6,4,0,291,0,44,3898,30021,1,2
2020-07-08,18630,6,4,0,291,0,44,3898,24615,1,4
2020-07-09,18630,6,4,0,291,0,44,3898,31495,1,3
2020-07-10,18630,6,4,0,291,0,44,3898,11923,1,4
2020-07-11,18630,6,4,0,291,0,44,3898,11827,1,1
2020-07-11,18630,6,4,0,291,0,44,3898,21986,1,3
2020-07-11,18630,6,4,0,291,0,44,3898,15590,2,3
2020-07-11,18630,6,4,0,291,0,44,3898,35121,1,2
2020-07-12,18630,6,4,0,291,0,44,3898,40381,1,2
2020-07-12,18630,6,4,0,291,0,44,3898,32017,1,4
2020-07-12,18630,6,4,0,291,0,44,3898,548,1,1
2020-07-12,18630,6,4,0,291,0,44,3898,5433,1,4
2020-07-12,18630,6,4,0,291,0,44,3898,45387,4,1
2020-07-13,18630,6,4,0,291,0,44,3898,11773,5,2
2020-07-13,18630,6,4,0,291,0,44,3898,24277,1,4
2020-07-13,18630,6,4,0,291,0,44,3898,42653,2,2
2020-07-15,18630,6,4,0,291,0,44,3898,3482,4,4
2020-07-15,18630,6,4,0,291,0,44,3898,21679,1,3
2020-07-17,18630,6,4,0,291,0,44,3898,4704,1,4
2020-07-18,18630,6,4,0,291,0,44,3898,33057,1,1
2020-07-18,18630,6,4,0,291,0,44,3898,16794,1,3
2020-07-21,18630,6,4,0,291,0,44,3898,25978,1,1
2020-07-23,18630,6,4,0,291,0,44,3898,38543,2,1
2020-07-23,18630,6,4,0,291,0,44,3898,26481,1,3
2020-07-25,18630,6,4,0,291,0,44,3898,27421,1,3
2020-07-25,18630,6,4,0,291,0,44,3898,37103,1,3
2020-07-25,18630,6,4,0,291,0,44,3898,35121,1,2
2020-07-26,18630,6,4,0,291,0,44,3898,7224,1,4
2020-07-26,18630,6,4,0,291,0,44,3898,15590,2,3
2020-07-28,18630,6,4,0,291,0,44,3898,29400,3,3
2020-07-28,18630,6,4,0,291,0,44,3898,31964,3,4
2020-07-30,18630,6,4,0,291,0,44,3898,24465,1,4
2020-07-30,18630,6,4,0,291,0,44,3898,23782,1,3
2020-07-31,18630,6,4,0,291,0,44,3898,33353,1,3
2020-08-01,18630,6,4,0,291,0,44,3898,9640,1,4
2020-08-01,18630,6,4,0,291,0,44,3898,29428,1,3
2020-08-01,18630,6,4,0,291,0,44,3898,11719,1,3
2020-08-02,18630,6,4,0,291,0,44,3898,4782,1,1
2020-08-03,18630,6,4,0,291,0,44,3898,35448,2,4
2020-08-03,18630,6,4,0,291,0,44,3898,473,2,3
2020-08-03,18630,6,4,0,291,0,44,3898,12518,1,4
2020-08-03,18630,6,4,0,291,0,44,3898,12504,1,4
2020-08-04,18630,6,4,0,291,0,44,3898,5791,1,1
2020-08-04,18630,6,4,0,291,0,44,3898,21517,3,3
2020-08-05,18630,6,4,0,291,0,44,3898,4782,1,1
2020-08-05,18630,6,4,0,291,0,44,3898,40007,2,3
2020-08-05,18630,6,4,0,291,0,44,3898,21296,1,2
2020-08-05,18630,6,4,0,291,0,44,3898,33681,2,3
2020-08-05,18630,6,4,0,291,0,44,3898,18231,1,4
2020-08-07,18630,6,4,0,291,0,44,3898,28417,1,2
2020-08-07,18630,6,4,0,291,0,44,3898,20051,1,1
2020-08-09,18630,6,4,0,291,0,44,3898,8357,2,4
2020-08-09,18630,6,4,0,291,0,44,3898,45387,2,4
2020-08-09,18630,6,4,0,291,0,44,3898,25964,1,1
2020-08-11,18630,6,4,0,291,0,44,3898,35121,1,3
2020-08-13,18630,6,4,0,291,0,44,3898,19376,1,3
2020-08-15,18630,6,4,0,291,0,44,3898,21517,3,2
2020-08-15,18630,6,4,0,291,0,44,3898,15590,2,3
2020-08-15,18630,6,4,0,291,0,44,3898,7774,1,1
2020-08-16,18630,6,4,0,291,0,44,3898,14600,1,4
2020-08-17,18630,6,4,0,291,0,44,3898,19025,2,3
2020-08-17,18630,6,4,0,291,0,44,3898,38148,1,4
2020-08-17,18630,6,4,0,291,0,44,3898,29242,1,2
2020-08-18,18630,6,4,0,291,0,44,3898,4548,1,4
2020-08-18,18630,6,4,0,291,0,44,3898,27421,1,4
2020-08-19,18630,6,4,0,291,0,44,3898,8132,5,4
2020-08-19,18630,6,4,0,291,0,44,3898,24178,2,4
2020-08-20,18630,6,4,0,291,0,44,3898,25205,1,2
2020-08-24,18630,6,4,0,291,0,44,3898,9640,1,4
2020-08-24,18630,6,4,0,291,0,44,3898,43512,1,2
2020-08-24,18630,6,4,0,291,0,44,3898,40661,1,4
2020-08-24,18630,6,4,0,291,0,44,3898,37329,1,4
2020-08-25,18630,6,4,0,291,0,44,3898,36953,2,4
2020-08-25,18630,6,4,0,291,0,44,3898,20313,1,3
2020-08-25,18630,6,4,0,291,0,44,3898,28769,1,3
2020-08-26,18630,6,4,0,291,0,44,3898,32615,1,3
2020-08-26,18630,6,4,0,291,0,44,3898,28835,3,4
2020-08-26,18630,6,4,0,291,0,44,3898,35121,1,3
2020-08-27,18630,6,4,0,291,0,44,3898,35448,3,4
2020-08-27,18630,6,4,0,291,0,44,3898,7082,1,1
2020-08-28,18630,6,4,0,291,0,44,3898,7303,1,4
2020-08-28,18630,6,4,0,291,0,44,3898,11719,1,4
2020-08-30,18630,6,4,0,291,0,44,3898,40151,2,4
2020-08-31,18630,6,4,0,291,0,44,3898,32824,2,3
2020-08-31,18630,6,4,0,291,0,44,3898,15260,1,1
2020-08-31,18630,6,4,0,291,0,44,3898,3482,4,2
2020-09-02,18630,6,4,0,291,0,44,3898,17843,1,3
2020-09-02,18630,6,4,0,291,0,44,3898,15590,2,3
2020-09-03,18630,6,4,0,291,0,44,3898,13040,1,1
2020-09-03,18630,6,4,0,291,0,44,3898,2216,1,4
2020-09-04,18630,6,4,0,291,0,44,3898,32032,1,4
2020-09-05,18630,6,4,0,291,0,44,3898,33194,2,1
2020-09-06,18630,6,4,0,291,0,44,3898,21326,1,2
2020-09-08,18630,6,4,0,291,0,44,3898,44978,3,4
2020-09-08,18630,6,4,0,291,0,44,3898,31057,2,3
2020-09-08,18630,6,4,0,291,0,44,3898,3924,1,2
2020-09-08,18630,6,4,0,291,0,44,3898,41333,1,1
2020-09-08,18630,6,4,0,291,0,44,3898,3266,1,4
2020-09-09,18630,6,4,0,291,0,44,3898,40107,1,3
2020-09-09,18630,6,4,0,291,0,44,3898,25659,4,3
2020-09-10,18630,6,4,0,291,0,44,3898,12103,1,2
2020-09-11,18630,6,4,0,291,0,44,3898,3924,2,1
2020-09-11,18630,6,4,0,291,0,44,3898,9640,1,3
2020-09-11,18630,6,4,0,291,0,44,3898,39137,3,4
2020-09-12,18630,6,4,0,291,0,44,3898,20313,2,3
2020-09-12,18630,6,4,0,291,0,44,3898,6315,1,3
2020-09-13,18630,6,4,0,291,0,44,3898,40151,2,2
2020-09-14,18630,6,4,0,291,0,44,3898,2245,2,4
2020-09-17,18630,6,4,0,291,0,44,3898,20116,3,4
2020-09-17,18630,6,4,0,291,0,44,3898,43939,1,2
2020-09-17,18630,6,4,0,291,0,44,3898,10404,1,2
2020-09-17,18630,6,4,0,291,0,44,3898,35121,1,4
2020-09-19,18630,6,4,0,291,0,44,3898,2321,1,4
2020-09-19,18630,6,4,0,291,0,44,3898,26943,1,1
2020-09-19,18630,6,4,0,291,0,44,3898,4468,1,3
2020-09-20,18630,6,4,0,291,0,44,3898,32719,1,4
2020-09-20,18630,6,4,0,291,0,44,3898,19897,1,1
2020-09-21,18630,6,4,0,291,0,44,3898,7137,3,4
2020-09-21,18630,6,4,0,291,0,44,3898,15590,3,3
2020-09-22,18630,6,4,0,291,0,44,3898,3482,1,4
2020-09-22,18630,6,4,0,291,0,44,3898,35448,3,4
2020-09-26,18630,6,4,0,291,0,44,3898,41763,1,3
2020-09-26,18630,6,4,0,291,0,44,3898,14828,1,4
2020-09-27,18630,6,4,0,291,0,44,3898,29236,3,2
2020-09-27,18630,6,4,0,291,0,44,3898,22171,1,2
2020-09-27,18630,6,4,0,291,0,44,3898,6493,1,3
2020-09-28,18630,6,4,0,291,0,44,3898,2198,2,4
2020-09-29,18630,6,4,0,291,0,44,3898,9640,1,3
2020-09-29,18630,6,4,0,291,0,44,3898,19973,1,2
2020-09-29,18630,6,4,0,291,0,44,3898,8795,1,3
2020-09-30,18630,6,4,0,291,0,44,3898,1472,1,2
2020-09-30,18630,6,4,0,291,0,44,3898,10079,4,3
2020-09-30,18630,6,4,0,291,0,44,3898,17143,5,2
2020-10-01,18630,6,4,0,291,0,44,3898,43095,2,4
2020-10-03,18630,6,4,0,291,0,44,3898,15590,1,2
2020-10-03,18630,6,4,0,291,0,44,3898,40151,1,3
2020-10-04,18630,6,4,0,291,0,44,3898,44247,1,4
2020-10-04,18630,6,4,0,291,0,44,3898,35121,1,3
2020-10-04,18630,6,4,0,291,0,44,3898,9502,1,4
2020-10-04,18630,6,4,0,291,0,44,3898,6688,3,4
2020-10-04,18630,6,4,0,291,0,44,3898,40151,1,1
2020-10-07,18630,6,4,0,291,0,44,3898,45479,1,3
2020-10-07,18630,6,4,0,291,0,44,3898,524,1,4
2020-10-08,18630,6,4,0,291,0,44,3898,28417,1,3
2020-10-10,18630,6,4,0,291,0,44,3898,46124,1,4
2020-10-10,18630,6,4,0,291,0,44,3898,46004,2,4
2020-10-10,18630,6,4,0,291,0,44,3898,43808,1,3
2020-10-11,18630,6,4,0,291,0,44,3898,23005,1,1
2020-10-11,18630,6,4,0,291,0,44,3898,32719,1,3
2020-10-11,18630,6,4,0,291,0,44,3898,38442,1,3
2020-10-11,18630,6,4,0,291,0,44,3898,10125,1,2
2020-10-12,18630,6,4,0,291,0,44,3898,34558,1,4
2020-10-16,18630,6,4,0,291,0,44,3898,15590,2,2
2020-10-16,18630,6,4,0,291,0,44,3898,26814,1,4
2020-10-16,18630,6,4,0,291,0,44,3898,5433,1,4
2020-10-17,18630,6,4,0,291,0,44,3898,16901,1,2
2020-10-17,18630,6,4,0,291,0,44,3898,8956,1,4
2020-10-17,18630,6,4,0,291,0,44,3898,9640,1,3
2020-10-17,18630,6,4,0,291,0,44,3898,8452,1,3
2020-10-18,18630,6,4,0,291,0,44,3898,36522,1,4
2020-10-18,18630,6,4,0,291,0,44,3898,1135,1,3
2020-10-18,18630,6,4,0,291,0,44,3898,11160,1,2
2020-10-19,18630,6,4,0,291,0,44,3898,21835,1,2
2020-10-20,18630,6,4,0,291,0,44,3898,17667,1,3
2020-10-20,18630,6,4,0,291,0,44,3898,23507,1,4
2020-10-21,18630,6,4,0,291,0,44,3898,38148,1,3
2020-10-21,18630,6,4,0,291,0,44,3898,23507,2,1
2020-10-21,18630,6,4,0,291,0,44,3898,45170,1,2
2020-10-22,18630,6,4,0,291,0,44,3898,23343,1,4
2020-10-23,18630,6,4,0,291,0,44,3898,36524,1,2
2020-10-23,18630,6,4,0,291,0,44,3898,8994,3,4
2020-10-24,18630,6,4,0,291,0,44,3898,1977,1,3
2020-10-24,18630,6,4,0,291,0,44,3898,23278,1,1
2020-10-25,18630,6,4,0,291,0,44,3898,45020,2,4
2020-10-25,18630,6,4,0,291,0,44,3898,19690,1,4
2020-10-26,18630,6,4,0,291,0,44,3898,14240,1,3
2020-10-26,18630,6,4,0,291,0,44,3898,4964,1,4
2020-10-28,18630,6,4,0,291,0,44,3898,5064,1,2
2020-10-29,18630,6,4,0,291,0,44,3898,38354,1,3
2020-10-29,18630,6,4,0,291,0,44,3898,35121,1,4
2020-10-30,18630,6,4,0,291,0,44,3898,6134,3,3
2020-10-31,18630,6,4,0,291,0,44,3898,15590,2,3
2020-10-31,18630,6,4,0,291,0,44,3898,28417,2,4
2020-11-06,18630,6,4,0,291,0,44,3898,9640,1,3
2020-11-06,18630,6,4,0,291,0,44,3898,5433,1,3
2020-11-06,18630,6,4,0,291,0,44,3898,2758,1,4
2020-11-07,18630,6,4,0,291,0,44,3898,7082,2,2
2020-11-08,18630,6,4,0,291,0,44,3898,15637,2,1
2020-11-09,18630,6,4,0,291,0,44,3898,9888,5,4
2020-11-09,18630,6,4,0,291,0,44,3898,36953,2,3
2020-11-09,18630,6,4,0,291,0,44,3898,15799,1,3
2020-11-10,18630,6,4,0,291,0,44,3898,21411,2,3
2020-11-10,18630,6,4,0,291,0,44,3898,12455,1,3
2020-11-10,18630,6,4,0,291,0,44,3898,32343,4,3
2020-11-11,18630,6,4,0,291,0,44,3898,10078,1,3
2020-11-11,18630,6,4,0,291,0,44,3898,34767,1,3
2020-11-13,18630,6,4,0,291,0,44,3898,17153,1,3
2020-11-13,18630,6,4,0,291,0,44,3898,42485,2,3
2020-11-15,18630,6,4,0,291,0,44,3898,26351,1,3
2020-11-15,18630,6,4,0,291,0,44,3898,23507,1,4
2020-11-15,18630,6,4,0,291,0,44,3898,27734,1,2
2020-11-15,18630,6,4,0,291,0,44,3898,2216,1,2
2020-11-17,18630,6,4,0,291,0,44,3898,29138,2,1
2020-11-18,18630,6,4,0,291,0,44,3898,27725,1,3
2020-11-21,18630,6,4,0,291,0,44,3898,25819,1,1
2020-11-23,18630,6,4,0,291,0,44,3898,15590,2,4
2020-11-24,18630,6,4,0,291,0,44,3898,3525,1,3
2020-11-25,18630,6,4,0,291,0,44,3898,18045,1,4
2020-11-26,18630,6,4,0,291,0,44,3898,41755,1,4
2020-11-27,18630,6,4,0,291,0,44,3898,29972,2,3
2020-11-28,18630,6,4,0,291,0,44,3898,43123,1,4
2020-11-28,18630,6,4,0,291,0,44,3898,9823,1,4
2020-11-29,18630,6,4,0,291,0,44,3898,5728,1,1
2020-11-29,18630,6,4,0,291,0,44,3898,25850,1,3
2020-11-29,18630,6,4,0,291,0,44,3898,42648,2,3
2020-11-30,18630,6,4,0,291,0,44,3898,15637,2,4
2020-11-30,18630,6,4,0,291,0,44,3898,14063,1,4
2020-12-01,18630,6,4,0,291,0,44,3898,3525,1,1
2020-12-02,18630,6,4,0,291,0,44,3898,23627,1,4
2020-12-02,18630,6,4,0,291,0,44,3898,40151,1,2
2020-12-02,18630,6,4,0,291,0,44,3898,38260,1,2
2020-12-02,18630,6,4,0,291,0,44,3898,35448,2,4
2020-12-02,18630,6,4,0,291,0,44,3898,24972,5,3
2020-12-04,18630,6,4,0,291,0,44,3898,3990,1,1
2020-12-05,18630,6,4,0,291,0,44,3898,13219,1,1
2020-12-05,18630,6,4,0,291,0,44,3898,7116,1,2
2020-12-06,18630,6,4,0,291,0,44,3898,30294,1,1
2020-12-06,18630,6,4,0,291,0,44,3898,31958,1,3
2020-12-06,18630,6,4,0,291,0,44,3898,18550,1,1
2020-12-08,18630,6,4,0,291,0,44,3898,1992,1,4
2020-12-08,18630,6,4,0,291,0,44,3898,39651,1,4
2020-12-08,18630,6,4,0,291,0,44,3898,19320,1,4
2020-12-09,18630,6,4,0,291,0,44,3898,4671,1,4
2020-12-10,18630,6,4,0,291,0,44,3898,46004,2,4
2020-12-10,18630,6,4,0,291,0,44,3898,15451,1,1
2020-12-11,18630,6,4,0,291,0,44,3898,40117,1,2
2020-12-11,18630,6,4,0,291,0,44,3898,16269,1,4
2020-12-11,18630,6,4,0,291,0,44,3898,15590,2,3
2020-12-12,18630,6,4,0,291,0,44,3898,14771,1,2
2020-12-12,18630,6,4,0,291,0,44,3898,23263,1,2
2020-12-13,18630,6,4,0,291,0,44,3898,22759,1,3
2020-12-13,18630,6,4,0,291,0,44,3898,41816,1,2
2020-12-14,18630,6,4,0,291,0,44,3898,38353,1,2
2020-12-14,18630,6,4,0,291,0,44,3898,8877,1,2
2020-12-14,18630,6,4,0,291,0,44,3898,33593,1,4
2020-12-14,18630,6,4,0,291,0,44,3898,14460,1,3
2020-12-14,18630,6,4,0,291,0,44,3898,34135,1,4
2020-12-14,18630,6,4,0,291,0,44,3898,45658,1,3
2020-12-15,18630,6,4,0,291,0,44,3898,3990,1,2
2020-12-15,18630,6,4,0,291,0,44,3898,16385,1,3
2020-12-15,18630,6,4,0,291,0,44,3898,33798,1,1
2020-12-16,18630,6,4,0,291,0,44,3898,22133,1,1
2020-12-16,18630,6,4,0,291,0,44,3898,16254,1,1
2020-12-16,18630,6,4,0,291,0,44,3898,22727,2,3
2020-12-16,18630,6,4,0,291,0,44,3898,23309,1,3
2020-12-17,18630,6,4,0,291,0,44,3898,29585,1,3
2020-12-17,18630,6,4,0,291,0,44,3898,36334,1,4
2020-12-17,18630,6,4,0,291,0,44,3898,8877,2,1
2020-12-17,18630,6,4,0,291,0,44,3898,23873,1,3
2020-12-17,18630,6,4,0,291,0,44,3898,32955,1,3
2020-12-17,18630,6,4,0,291,0,44,3898,44145,2,4
2020-12-18,18630,6,4,0,291,0,44,3898,43123,1,3
2020-12-19,18630,6,4,0,291,0,44,3898,29236,1,4
2020-12-19,18630,6,4,0,291,0,44,3898,23627,1,3
2020-12-19,18630,6,4,0,291,0,44,3898,21683,1,3
2020-12-19,18630,6,4,0,291,0,44,3898,40647,1,2
2020-12-20,18630,6,4,0,291,0,44,3898,40151,2,3
2020-12-20,18630,6,4,0,291,0,44,3898,4671,1,2
2020-12-21,18630,6,4,0,291,0,44,3898,40151,2,1
2020-12-21,18630,6,4,0,291,0,44,3898,24197,1,4
2020-12-21,18630,6,4,0,291,0,44,3898,8939,2,4
2020-12-26,18630,6,4,0,291,0,44,3898,24559,1,4
2020-12-26,18630,6,4,0,291,0,44,3898,15384,1,1
2020-12-27,18630,6,4,0,291,0,44,3898,27552,3,4
2020-12-28,18630,6,4,0,291,0,44,3898,30815,1,4
2020-12-28,18630,6,4,0,291,0,44,3898,29391,1,1
2020-12-28,18630,6,4,0,291,0,44,3898,24721,1,4
2020-12-30,18630,6,4,0,291,0,44,3898,37783,1,1
2020-12-30,18630,6,4,0,291,0,44,3898,15590,2,3
2020-12-30,18630,6,4,0,291,0,44,3898,26620,2,3
2020-09-03,21838,363,4,0,487,0,66,3898,39244,2,0
