userID,itemID,date,brand,feature_1,feature_2,feature_3,feature_4,feature_5,category,order,user_total_purchase_time,user_total_orders,item_total_purchase_time,item_total_orders,weekday,date_of_month,month,label,prediction
38012,25255,2020-09-03,153,10,1,503,0,101,3898,1,5.5,5.5,0.67,0.67,3,3,9,0,
38015,18630,2020-10-20,6,4,0,291,0,44,3915,1,5.67,6.67,1072.67,1495.33,1,20,10,56,
38017,17167,2020-11-12,539,10,0,345,0,99,3625,5,3.83,6.83,100.17,177.83,3,12,11,140,
38017,31683,2020-11-12,1371,4,0,484,3,175,3915,3,3.83,6.83,162.17,190.0,3,12,11,140,
38022,21690,2020-09-27,1496,4,0,131,0,151,3915,1,3.5,4.5,228.33,335.33,6,27,9,84,
38026,29433,2020-11-12,1338,4,0,486,3,66,3915,2,5.33,8.67,73.0,106.33,3,12,11,46,
38028,26503,2020-08-21,618,4,0,71,0,53,3915,2,7.17,8.33,268.17,470.5,4,21,8,78,
38039,16716,2020-11-19,194,10,0,504,3,17,3898,1,5.33,6.83,30.5,44.67,3,19,11,17,
38039,24716,2020-11-19,1496,4,0,131,3,144,1515,1,5.33,6.83,116.67,173.33,3,19,11,17,
38059,13791,2020-10-01,1496,4,0,291,0,117,30,4,3.33,6.0,116.33,151.17,3,1,10,110,
38065,24340,2020-11-26,453,4,0,457,0,-1,3898,1,1.33,1.5,12.83,20.17,3,26,11,109,
38068,1075,2020-11-04,539,4,0,487,0,-1,3915,1,4.33,4.83,37.67,40.83,2,4,11,72,
38090,12823,2020-10-05,267,9,0,514,0,-1,3898,3,7.0,9.0,4.33,5.0,0,5,10,103,
38091,23475,2020-11-20,772,10,0,503,0,186,3915,1,2.33,2.33,26.67,30.5,4,20,11,89,
38107,31010,2020-11-17,1324,10,0,421,3,3,3224,1,4.17,7.33,9.5,10.83,1,17,11,99,
38109,29657,2020-11-21,18,10,0,345,0,84,3915,3,9.5,13.17,1236.67,3460.17,5,21,11,33,
38114,15423,2020-10-29,186,4,0,15,0,81,3915,2,5.0,7.67,206.17,259.0,3,29,10,49,
38126,4418,2020-09-16,404,10,0,515,0,188,3915,2,5.33,7.33,56.5,100.83,2,16,9,56,
38131,15446,2020-11-21,866,4,0,517,0,138,3898,12,3.17,9.5,3.0,16.0,5,21,11,122,
38137,6086,2020-11-03,888,4,0,367,3,89,3913,1,3.5,4.83,59.83,65.17,1,3,11,113,
38137,21369,2020-11-03,449,6,0,359,3,98,3898,1,3.5,4.83,40.33,56.33,1,3,11,153,
38141,11434,2020-08-27,185,4,0,131,3,151,3915,1,3.67,6.33,136.67,182.67,3,27,8,0,
38144,15667,2020-10-16,1201,4,0,30,0,163,3915,1,2.67,3.83,105.0,118.17,4,16,10,117,
38147,21138,2020-10-09,617,4,0,147,0,1,3898,1,7.5,8.5,1.83,1.83,4,9,10,84,
38148,5635,2020-10-25,1023,10,1,503,0,9,3898,1,5.5,6.17,9.5,9.83,6,25,10,0,
38148,22233,2020-10-04,393,4,0,491,3,66,3915,1,5.5,6.17,2.83,2.83,6,4,10,70,
38162,22963,2020-10-17,1201,10,0,43,0,147,3915,2,6.33,8.17,120.17,161.0,5,17,10,96,
38163,26503,2020-11-26,618,4,0,71,0,53,3915,3,1.67,3.5,268.17,470.5,3,26,11,116,
38165,19567,2020-10-21,20,6,0,201,3,17,3898,1,8.33,10.33,5.17,5.67,2,21,10,125,
38172,10341,2020-08-02,1025,6,0,198,0,17,1763,3,1.83,2.5,54.0,71.67,6,2,8,0,
38175,18529,2020-11-11,827,4,0,536,0,144,3898,3,6.5,7.83,20.0,24.0,2,11,11,17,
38176,19210,2020-11-14,1010,4,0,491,0,144,3898,1,4.0,4.17,6.83,7.33,5,14,11,88,
38180,21440,2020-10-21,1010,10,0,505,0,126,3898,1,5.67,6.0,19.0,21.67,2,21,10,67,
38184,1311,2020-11-17,408,4,0,166,3,140,3898,1,6.17,7.67,48.0,55.83,1,17,11,55,
38184,7460,2020-11-17,408,6,0,254,0,122,3915,2,6.17,7.67,66.0,73.5,1,17,11,34,
38184,11454,2020-09-23,325,6,0,265,3,45,3915,1,6.17,7.67,75.0,90.17,2,23,9,33,
38186,16109,2020-10-06,783,10,0,502,3,123,3898,1,3.17,3.33,4.5,5.83,1,6,10,9,
38196,18325,2020-10-13,839,4,0,18,0,81,545,1,0.83,0.83,9.5,11.67,1,13,10,39,
38203,2517,2020-07-10,361,6,0,276,3,17,3915,1,3.17,4.0,189.33,224.5,4,10,7,0,
38203,2922,2020-08-29,829,10,3,503,0,17,3898,1,3.17,4.0,11.5,13.0,5,29,8,50,
38229,1970,2020-09-25,703,4,0,291,0,44,1763,1,6.5,7.67,411.67,504.83,4,25,9,51,
38230,29657,2020-11-27,18,10,0,345,0,84,3915,5,2.67,5.0,1236.67,3460.17,4,27,11,57,
38231,7032,2020-11-14,73,4,0,491,3,66,3915,1,4.33,4.83,55.17,63.5,5,14,11,29,
38231,19976,2020-11-14,347,4,0,131,3,151,3898,1,4.33,4.83,112.5,199.0,5,14,11,70,
38231,26381,2020-10-16,1338,4,0,119,0,16,3915,2,4.33,4.83,110.67,162.17,4,16,10,102,
38241,3939,2020-11-17,906,4,3,491,3,144,3898,1,8.17,13.0,1.67,2.33,1,17,11,22,
38241,17713,2020-11-17,135,4,0,491,3,66,3898,1,8.17,13.0,3.33,3.67,1,17,11,130,
38241,18796,2020-11-29,186,4,0,28,3,175,3915,1,8.17,13.0,124.5,174.0,6,29,11,160,
38244,11928,2020-11-07,408,4,0,283,-1,175,3915,1,10.5,15.67,70.5,72.17,5,7,11,129,
38244,18630,2020-09-01,6,4,0,291,0,44,3915,1,10.5,15.67,1072.67,1495.33,1,1,9,62,
38254,11251,2020-10-21,1496,10,0,348,0,95,3915,2,3.83,5.33,507.67,1135.67,2,21,10,100,
38256,9469,2020-09-29,1105,4,0,121,3,66,1980,2,3.83,5.0,12.17,17.17,1,29,9,29,
38256,12965,2020-08-31,1201,4,0,386,0,118,3915,1,3.83,5.0,31.0,33.67,0,31,8,0,
38256,29421,2020-10-26,1180,4,0,96,0,44,3898,1,3.83,5.0,14.17,22.83,0,26,10,56,
38260,18630,2020-11-21,6,4,0,291,0,44,3915,1,4.5,8.17,1072.67,1495.33,5,21,11,0,
38274,26545,2020-10-11,225,4,0,395,0,163,1763,1,4.83,7.33,117.0,120.67,6,11,10,0,
38274,27300,2020-10-11,994,10,0,421,3,25,3224,1,4.83,7.33,44.17,50.0,6,11,10,57,
38280,3840,2020-08-29,280,4,1,486,0,144,3898,1,4.83,5.33,3.17,3.17,5,29,8,63,
38281,19163,2020-08-27,1247,10,0,502,0,124,3898,1,9.33,10.5,5.67,8.0,3,27,8,0,
38281,20100,2020-10-05,194,10,0,503,3,9,3898,1,9.33,10.5,11.33,13.33,0,5,10,39,
38281,25181,2020-10-05,18,4,0,160,3,44,1763,1,9.33,10.5,4.67,6.67,0,5,10,17,
38283,18471,2020-09-20,1066,6,0,3,3,84,3898,1,7.83,9.0,14.33,15.0,6,20,9,58,
38283,19969,2020-08-01,1194,10,0,503,0,85,3898,1,7.83,9.0,2.83,5.5,5,1,8,0,
38283,28140,2020-07-24,361,6,0,203,0,17,3898,1,7.83,9.0,91.83,121.5,4,24,7,0,
38286,8065,2020-11-28,993,4,0,282,3,53,3915,1,2.33,2.5,41.5,43.17,5,28,11,133,
38287,12773,2020-09-18,827,10,0,348,0,95,3173,2,4.0,4.5,90.5,162.0,4,18,9,88,
38288,22987,2020-11-16,1366,10,0,537,0,3,3915,2,6.83,8.67,128.5,144.33,0,16,11,42,
38300,20131,2020-11-11,347,4,0,291,3,44,1763,1,5.67,6.5,635.5,1032.17,2,11,11,13,
38303,13482,2020-10-04,18,4,0,39,3,151,327,2,2.83,5.17,22.5,36.67,6,4,10,53,
38303,14005,2020-10-04,400,4,0,322,0,144,30,2,2.83,5.17,76.5,151.67,6,4,10,53,
38303,31392,2020-10-04,400,4,0,291,0,44,30,3,2.83,5.17,62.17,93.83,6,4,10,53,
38306,22151,2020-09-01,1496,4,0,28,0,81,1763,1,6.83,8.67,42.17,54.17,1,1,9,42,
38308,7734,2020-11-15,745,10,0,503,0,85,3914,3,5.5,7.0,24.33,28.17,6,15,11,98,
38308,29700,2020-11-15,745,10,0,505,0,126,3898,2,5.5,7.0,43.17,59.67,6,15,11,98,
38309,10341,2020-10-21,1025,6,0,198,0,17,1763,1,5.67,7.5,54.0,71.67,2,21,10,22,
38316,19049,2020-10-04,523,10,0,504,3,17,3898,1,3.67,4.33,12.0,19.67,6,4,10,46,
38317,19281,2020-09-20,18,4,3,71,0,53,1763,5,1.67,3.0,205.67,453.5,6,20,9,0,
38319,19768,2020-10-23,618,4,0,399,0,144,3915,1,3.33,4.83,147.33,234.17,4,23,10,0,
38321,12021,2020-11-09,1040,4,0,457,0,-1,3898,3,4.33,5.33,0.83,2.0,0,9,11,149,
38327,5891,2020-11-21,768,4,0,484,0,66,3898,1,4.33,4.5,29.33,35.33,5,21,11,102,
38329,31985,2020-11-02,325,4,0,168,3,140,3898,4,2.5,5.17,8.0,14.83,0,2,11,20,
38335,11434,2020-10-30,185,4,0,131,3,151,3915,1,3.67,6.0,136.67,182.67,4,30,10,47,
38342,14776,2020-11-28,1496,4,0,322,0,144,3915,3,3.17,4.83,32.5,67.5,5,28,11,32,
38343,31265,2020-09-22,1137,4,0,398,0,144,2256,2,3.5,4.17,103.5,185.5,1,22,9,0,
38348,28739,2020-10-13,1385,4,0,474,0,-1,3898,1,3.17,3.67,6.0,9.83,1,13,10,67,
38348,30781,2020-10-13,186,4,0,332,3,44,3915,1,3.17,3.67,33.5,34.17,1,13,10,67,
38353,18630,2020-08-18,6,4,0,291,0,44,3915,1,2.17,2.5,1072.67,1495.33,1,18,8,0,
38359,7244,2020-10-20,1371,4,0,434,0,158,3898,1,2.33,2.33,8.67,9.83,1,20,10,105,
38371,5237,2020-11-14,1201,10,0,53,3,87,327,1,10.33,11.33,41.0,66.83,5,14,11,77,
38373,9729,2020-10-28,1010,10,3,503,0,17,2580,2,3.83,5.83,26.0,28.83,2,28,10,55,
38373,17404,2020-09-03,1010,10,0,503,0,85,3915,1,3.83,5.83,8.5,9.67,3,3,9,44,
38376,20233,2020-11-18,827,4,0,491,3,144,3915,3,3.67,8.0,81.83,118.17,2,18,11,29,
38376,29321,2020-11-18,1315,4,0,486,0,144,1980,1,3.67,8.0,10.67,14.17,2,18,11,41,
38382,47,2020-06-05,73,10,0,421,0,3,1760,1,5.33,6.5,8.83,9.83,4,5,6,0,
38393,16330,2020-11-08,1180,4,0,319,3,49,3915,1,7.5,8.83,37.33,44.67,6,8,11,18,
38393,18644,2020-11-08,186,4,1,487,0,16,3898,1,7.5,8.83,1.67,2.33,6,8,11,22,
38400,16162,2020-10-19,739,10,0,535,0,36,3915,1,12.17,13.67,111.33,132.33,0,19,10,2,
38408,12528,2020-11-27,186,4,3,17,0,81,3915,1,1.67,1.67,243.33,280.83,4,27,11,114,
38416,1782,2020-11-15,6,4,3,321,0,144,990,1,4.33,7.17,342.17,575.0,6,15,11,94,
38417,8779,2020-11-03,539,6,0,224,3,17,3915,1,4.0,4.83,166.33,192.67,1,3,11,122,
38421,17645,2020-10-09,1105,4,0,486,0,48,3915,1,3.17,3.5,116.67,127.67,4,9,10,62,
38439,18954,2020-08-21,703,4,0,71,0,53,3915,2,3.33,4.0,140.0,203.67,4,21,8,0,
38451,2761,2020-11-11,127,4,0,71,0,144,747,5,5.5,8.0,97.83,230.17,2,11,11,124,
38451,19768,2020-11-15,618,4,0,399,0,144,3915,2,5.5,8.0,147.33,234.17,6,15,11,4,
38458,19913,2020-11-17,207,4,3,321,0,144,30,3,5.17,6.67,72.17,123.33,1,17,11,6,
38474,26028,2020-10-10,1445,10,2,-1,-1,24,3245,1,2.0,3.0,60.17,89.67,5,10,10,0,
38481,18116,2020-11-28,1260,6,0,164,3,17,3898,3,3.5,6.83,11.5,14.33,5,28,11,25,
38483,12428,2020-11-03,1401,4,0,484,3,144,3898,1,4.0,4.83,2.33,3.33,1,3,11,85,
38487,12809,2020-10-12,267,1,3,514,0,-1,3915,8,5.67,8.33,18.0,38.5,0,12,10,86,
38487,17562,2020-09-01,1040,4,0,474,0,-1,3898,1,5.67,8.33,7.0,16.5,1,1,9,64,
38490,11307,2020-08-26,993,6,0,210,3,137,3915,1,9.83,11.5,120.17,146.67,2,26,8,83,
38490,14511,2020-10-01,386,10,1,503,0,17,3913,1,9.83,11.5,5.33,5.33,3,1,10,36,
38490,28222,2020-10-01,185,4,0,131,0,144,3898,1,9.83,11.5,13.33,19.5,3,1,10,0,
38498,12451,2020-09-22,504,10,0,441,3,84,3898,1,4.17,7.83,7.17,8.5,1,22,9,45,
38498,15428,2020-09-22,504,10,0,441,3,84,3898,1,4.17,7.83,22.83,36.83,1,22,9,45,
38515,25895,2020-10-12,1126,10,0,474,3,132,3224,1,5.0,5.5,40.33,48.83,0,12,10,133,
38541,26028,2020-11-29,1445,10,2,-1,-1,24,3245,3,1.17,2.17,60.17,89.67,6,29,11,65,
38546,16928,2020-08-01,1058,6,0,497,3,-1,3625,5,4.5,7.0,5.33,9.33,5,1,8,16,
38546,22680,2020-08-01,325,6,0,498,3,-1,3898,5,4.5,7.0,6.67,18.67,5,1,8,34,
38550,25557,2020-09-12,888,4,0,279,0,44,3915,1,3.33,4.83,86.67,110.67,5,12,9,82,
38557,29856,2020-07-28,186,4,0,28,0,66,813,2,2.67,5.17,30.33,42.5,1,28,7,0,
38560,6819,2020-11-28,1023,10,0,503,0,17,2209,1,4.5,5.5,24.17,26.67,5,28,11,126,
38567,12965,2020-11-23,1201,4,0,386,0,118,3915,1,6.17,7.83,31.0,33.67,0,23,11,54,
38573,16483,2020-09-11,734,6,0,503,3,17,3898,1,6.33,8.33,29.5,38.17,4,11,9,102,
38573,18615,2020-11-01,314,4,1,514,0,187,3898,1,6.33,8.33,7.83,12.17,6,1,11,51,
38577,4563,2020-09-12,1111,4,0,487,0,66,3898,1,5.67,8.17,5.67,7.83,5,12,9,19,
38577,6774,2020-09-12,1111,4,0,491,0,66,3898,2,5.67,8.17,6.17,13.17,5,12,9,71,
38577,27857,2020-09-12,993,4,0,175,3,21,3898,2,5.67,8.17,11.67,17.5,5,12,9,19,
38579,20106,2020-11-01,1111,4,0,491,0,66,3898,1,7.17,8.17,26.67,32.67,6,1,11,0,
38580,19017,2020-06-07,71,4,0,432,0,159,3898,1,5.67,7.5,24.67,37.33,6,7,6,0,
38580,25557,2020-09-24,888,4,0,279,0,44,3915,3,5.67,7.5,86.67,110.67,3,24,9,109,
38582,22151,2020-08-05,1496,4,0,28,0,81,1763,2,3.5,4.83,42.17,54.17,2,5,8,0,
38593,30320,2020-09-23,194,10,0,503,3,17,3898,1,1.5,1.5,8.17,13.33,2,23,9,102,
38594,24405,2020-07-19,993,4,0,102,3,144,3898,1,4.17,4.83,25.5,36.83,6,19,7,23,
38594,24664,2020-09-27,1193,4,0,491,3,66,3915,2,4.17,4.83,14.17,22.17,6,27,9,35,
38595,30779,2020-09-29,406,10,1,503,3,17,3915,1,5.67,7.17,17.5,20.17,1,29,9,103,
38604,3173,2020-10-18,101,10,0,8,0,132,3914,4,12.83,84.33,69.17,81.17,6,18,10,0,
38604,13708,2020-10-18,1371,10,0,358,3,130,3540,2,12.83,84.33,27.0,32.33,6,18,10,0,
38604,18829,2020-08-24,1371,6,0,395,3,122,3912,3,12.83,84.33,87.83,94.83,0,24,8,41,
38604,24051,2020-11-03,325,6,0,165,0,122,3915,1,12.83,84.33,196.17,232.5,1,3,11,0,
38616,12528,2020-11-09,186,4,3,17,0,81,3915,1,1.0,1.0,243.33,280.83,0,9,11,64,
38620,31511,2020-09-27,539,10,0,515,0,132,3898,5,2.17,3.33,3.83,5.33,6,27,9,0,
38621,8627,2020-10-11,393,4,0,491,3,53,3898,1,2.33,2.33,1.5,1.83,6,11,10,87,
38624,4251,2020-10-14,174,4,1,453,0,108,3898,1,10.83,40.0,71.17,109.67,2,14,10,52,
38625,28408,2020-11-25,1401,4,0,97,3,44,3898,1,2.83,3.5,19.33,22.0,2,25,11,28,
38641,23621,2020-08-23,1338,4,0,487,3,48,1980,1,3.67,5.33,44.5,56.5,6,23,8,20,
38642,2609,2020-09-10,322,4,0,536,0,144,3898,2,3.0,3.5,25.67,31.67,3,10,9,0,
38642,2761,2020-09-10,127,4,0,71,0,144,747,2,3.0,3.5,97.83,230.17,3,10,9,0,
38648,12420,2020-11-09,1023,10,0,502,0,90,3898,1,4.5,5.83,13.0,13.0,0,9,11,70,
38652,3529,2020-11-02,393,4,0,491,3,66,3898,1,3.0,3.83,12.33,14.17,0,2,11,113,
38668,31362,2020-11-10,279,10,1,503,0,39,3898,1,5.0,9.83,1.83,1.83,1,10,11,23,
38674,27595,2020-09-03,393,4,0,491,3,66,1763,1,4.5,5.0,17.5,21.0,3,3,9,0,
38675,14893,2020-11-30,739,10,0,502,0,85,3915,1,8.67,10.83,17.0,21.67,0,30,11,115,
38682,18785,2020-10-21,618,4,0,334,0,44,3898,2,3.67,4.17,6.83,8.0,2,21,10,82,
38687,29617,2020-10-25,120,10,0,503,3,186,3898,1,7.17,8.0,1.83,3.17,6,25,10,98,
38691,9523,2020-09-24,408,4,0,376,0,44,3898,1,3.17,3.5,24.67,28.17,3,24,9,77,
38691,22978,2020-09-24,966,4,0,328,3,53,3915,1,3.17,3.5,57.83,69.17,3,24,9,49,
38697,2113,2020-08-07,1180,10,0,345,0,95,3457,3,2.5,3.5,120.0,323.5,4,7,8,0,
38703,7795,2020-11-23,18,4,1,321,3,140,30,5,3.67,6.17,6.17,11.5,0,23,11,70,
38703,31392,2020-06-11,400,4,0,291,0,44,30,2,3.67,6.17,62.17,93.83,3,11,6,0,
38725,1895,2020-11-26,1260,6,0,224,3,17,747,1,6.5,7.5,19.83,28.5,3,26,11,136,
38728,6271,2020-08-27,186,10,0,28,3,112,3915,2,12.17,15.17,25.17,37.83,3,27,8,16,
38728,16059,2020-11-28,186,6,0,208,3,122,3915,1,12.17,15.17,491.83,595.5,5,28,11,20,
38728,32204,2020-11-28,1496,10,0,345,3,95,3173,3,12.17,15.17,250.33,619.33,5,28,11,31,
38731,9256,2020-11-14,1142,4,0,432,0,159,3898,2,7.0,8.0,62.83,97.17,5,14,11,79,
38746,17645,2020-07-09,1105,4,0,486,0,48,3915,1,5.5,6.5,116.67,127.67,3,9,7,25,
38750,16975,2020-10-23,258,4,0,322,0,144,30,1,8.33,11.0,5.33,10.67,4,23,10,78,
38753,20131,2020-07-16,347,4,0,291,3,44,1763,1,2.5,2.83,635.5,1032.17,3,16,7,0,
38781,30133,2020-08-24,408,4,0,334,0,44,3915,1,6.0,6.67,50.83,51.67,0,24,8,84,
38784,16215,2020-11-02,1265,4,0,491,3,89,3898,3,4.67,6.5,24.33,43.67,0,2,11,42,
38785,11671,2020-11-12,147,4,0,487,3,144,3898,2,3.67,4.83,15.5,17.5,3,12,11,75,
38789,27936,2020-09-20,618,4,0,323,0,144,3915,2,1.33,1.83,36.17,81.67,6,20,9,30,
38790,7199,2020-06-02,361,10,0,510,0,85,3915,1,5.33,5.33,78.0,96.0,1,2,6,0,
38790,19649,2020-11-28,361,10,0,503,0,85,3540,1,5.33,5.33,43.5,47.67,5,28,11,0,
38790,25576,2020-11-28,1111,4,0,334,0,44,3912,1,5.33,5.33,4.67,5.17,5,28,11,61,
38809,29463,2020-11-29,1338,4,0,119,0,111,1980,2,1.5,2.17,18.83,24.83,6,29,11,74,
38812,30795,2020-10-24,745,10,0,503,0,17,3912,1,2.33,2.5,8.0,8.0,5,24,10,38,
38829,5349,2020-09-17,225,10,0,395,0,127,3625,1,5.67,7.17,135.5,155.67,3,17,9,19,
38834,28044,2020-10-29,1436,4,1,486,0,144,3898,1,3.83,4.33,7.67,8.17,3,29,10,1,
38834,28168,2020-08-01,6,6,0,354,0,95,3898,1,3.83,4.33,13.67,19.0,5,1,8,39,
38835,27943,2020-08-23,839,4,0,10,0,144,1980,2,2.17,2.5,3.67,6.0,6,23,8,55,
38855,24299,2020-08-31,514,4,0,377,3,176,3915,1,4.83,5.67,172.83,177.0,0,31,8,64,
38862,4264,2020-08-28,6,10,0,191,0,96,3915,2,22.83,32.83,26.83,33.5,4,28,8,38,
38862,21286,2020-10-18,6,10,0,191,0,96,3915,1,22.83,32.83,12.33,15.33,6,18,10,21,
38862,23050,2020-10-06,1411,4,0,22,0,151,3915,2,22.83,32.83,369.5,791.83,1,6,10,43,
38865,8648,2020-10-25,18,4,0,291,3,117,1395,1,14.0,17.0,14.5,21.67,6,25,10,48,
38867,2684,2020-09-05,1180,4,0,486,0,66,3914,1,3.17,3.67,61.33,72.0,5,5,9,93,
38867,20146,2020-09-05,1338,4,0,107,0,44,3898,1,3.17,3.67,44.33,53.33,5,5,9,0,
38870,19867,2020-11-30,120,10,0,503,3,17,3913,1,6.17,7.83,23.33,36.33,0,30,11,34,
38870,20336,2020-10-27,441,10,0,507,0,122,3898,1,6.17,7.83,34.17,39.67,1,27,10,131,
38895,19281,2020-11-05,18,4,3,71,0,53,1763,3,2.17,4.5,205.67,453.5,3,5,11,45,
38900,1398,2020-11-03,408,4,0,129,0,176,3915,1,1.83,2.17,43.17,44.17,1,3,11,0,
38900,10299,2020-08-19,225,10,0,393,3,121,2389,1,1.83,2.17,111.0,149.17,2,19,8,0,
38907,20672,2020-09-27,963,10,0,507,3,123,3976,1,2.33,2.67,42.83,50.83,6,27,9,0,
38919,1557,2020-10-31,1145,4,0,516,3,-1,3898,2,4.17,6.0,4.83,11.83,5,31,10,31,
38919,19775,2020-10-31,1058,4,0,491,0,66,3898,1,4.17,6.0,1.67,2.33,5,31,10,98,
38919,26381,2020-10-31,1338,4,0,119,0,16,3915,1,4.17,6.0,110.67,162.17,5,31,10,31,
38923,6876,2020-08-10,514,10,1,359,3,132,3915,2,3.83,5.83,92.67,117.83,0,10,8,53,
38923,21387,2020-10-04,408,4,0,283,-1,175,3915,1,3.83,5.83,63.83,67.33,6,4,10,108,
38924,1379,2020-10-14,1010,10,0,503,0,17,3898,2,4.0,4.5,5.33,6.5,2,14,10,123,
38934,20209,2020-09-23,703,4,0,291,0,44,3915,2,4.67,7.0,129.17,165.33,2,23,9,20,
38951,31683,2020-11-18,1371,4,0,484,3,175,3915,1,5.83,5.83,162.17,190.0,2,18,11,59,
38965,5474,2020-10-17,994,10,0,421,3,3,3224,1,2.17,3.17,23.83,34.33,5,17,10,97,
38967,24712,2020-10-25,408,4,0,329,0,44,2256,2,3.17,4.17,8.0,11.33,6,25,10,69,
38971,8563,2020-07-02,207,4,3,322,0,144,30,2,2.5,3.0,27.17,61.67,3,2,7,0,
38980,9379,2020-09-24,768,4,0,491,0,144,3898,2,3.67,3.83,19.33,23.33,3,24,9,67,
38980,29012,2020-11-16,829,10,0,9,0,156,3915,1,3.67,3.83,67.17,73.67,0,16,11,81,
38986,24586,2020-10-24,1338,4,0,486,0,66,3915,1,6.83,8.17,15.33,18.33,5,24,10,49,
38995,15388,2020-07-12,1010,10,0,503,0,17,3898,1,2.33,3.0,9.33,11.0,6,12,7,28,
39012,26072,2020-10-26,514,4,0,370,3,89,3915,1,4.5,6.33,74.33,83.17,0,26,10,57,
39017,7436,2020-07-25,199,4,0,321,0,48,30,1,4.33,5.67,6.67,9.0,5,25,7,0,
39017,11251,2020-08-16,1496,10,0,348,0,95,3915,3,4.33,5.67,507.67,1135.67,6,16,8,22,
39068,27866,2020-11-26,127,10,0,345,0,95,3173,5,1.5,3.17,54.33,142.67,3,26,11,23,
39069,716,2020-09-24,406,6,0,302,0,17,3898,1,4.67,5.0,10.33,11.0,3,24,9,63,
39069,5221,2020-09-24,186,4,0,319,3,16,3915,1,4.67,5.0,237.67,279.83,3,24,9,31,
39071,2476,2020-10-31,127,10,0,207,0,39,813,2,1.83,2.5,20.33,22.5,5,31,10,99,
39071,11120,2020-10-31,968,4,0,55,0,111,3915,1,1.83,2.5,30.33,32.67,5,31,10,99,
39078,22126,2020-10-09,842,10,1,503,0,17,3898,1,7.17,9.0,0.33,0.33,4,9,10,94,
39081,31028,2020-11-11,539,4,0,491,3,154,3915,1,4.33,6.5,19.5,23.83,2,11,11,0,
39086,19932,2020-08-29,569,6,0,303,3,45,1763,1,2.5,5.0,100.67,145.5,5,29,8,0,
39088,9147,2020-09-30,1156,10,1,491,0,39,3898,2,1.83,3.33,1.33,2.5,2,30,9,45,
39090,14309,2020-11-06,1156,4,1,160,3,33,3898,5,3.33,5.5,0.17,0.83,4,6,11,0,
39096,8371,2020-10-16,194,10,0,502,0,178,3898,5,2.67,4.67,19.83,30.17,4,16,10,135,
39096,11251,2020-10-16,1496,10,0,348,0,95,3915,3,2.67,4.67,507.67,1135.67,4,16,10,135,
39096,18196,2020-10-16,194,10,0,503,3,85,3898,1,2.67,4.67,9.0,11.33,4,16,10,135,
39097,12284,2020-10-17,1410,4,0,491,0,66,3898,1,4.0,4.33,19.0,20.83,5,17,10,0,
39099,5107,2020-10-22,473,4,3,131,3,151,3898,1,1.5,1.5,11.33,23.83,3,22,10,88,
39099,15361,2020-10-22,194,10,0,503,0,85,3912,1,1.5,1.5,32.83,41.17,3,22,10,88,
39099,15483,2020-10-22,361,10,0,503,0,17,3540,1,1.5,1.5,65.0,84.0,3,22,10,88,
39099,30941,2020-10-22,127,4,1,285,0,144,3898,1,1.5,1.5,3.67,5.33,3,22,10,88,
39101,19441,2020-09-09,1324,10,0,421,3,3,3915,1,6.33,7.5,75.17,78.67,2,9,9,0,
39107,2446,2020-11-11,539,10,0,4,3,84,3915,1,3.0,3.33,130.83,153.67,2,11,11,76,
39113,23582,2020-11-17,569,4,0,21,3,52,3915,2,4.83,8.17,203.0,413.33,1,17,11,29,
39114,9649,2020-09-27,186,4,0,444,3,66,3915,1,3.67,4.83,122.17,126.0,6,27,9,35,
39120,7487,2020-06-20,1297,4,1,514,0,187,3898,1,4.0,4.17,18.17,29.0,5,20,6,0,
39120,14146,2020-09-23,539,10,0,515,0,190,3898,1,4.0,4.17,34.67,60.17,2,23,9,95,
39120,32291,2020-10-20,1126,4,0,533,0,75,3898,1,4.0,4.17,4.0,4.83,1,20,10,27,
39127,9649,2020-10-22,186,4,0,444,3,66,3915,2,1.83,2.33,122.17,126.0,3,22,10,132,
39142,31683,2020-10-17,1371,4,0,484,3,175,3915,1,2.0,3.5,162.17,190.0,5,17,10,36,
39146,15092,2020-08-27,1201,4,0,39,3,140,327,1,5.17,10.17,58.17,66.17,3,27,8,54,
39151,20180,2020-11-28,1201,10,3,15,3,141,545,1,3.5,4.33,39.83,45.17,5,28,11,74,
39154,20288,2020-11-26,1222,10,0,503,0,85,3898,1,6.5,9.33,8.67,11.5,3,26,11,63,
39158,5464,2020-11-16,1232,4,0,358,0,117,3915,1,2.83,4.5,69.17,80.83,0,16,11,99,
39158,31152,2020-10-13,615,4,0,100,3,66,3898,1,2.83,4.5,0.67,0.67,1,13,10,115,
39160,21110,2020-08-01,1306,1,0,503,0,78,2580,1,1.5,2.67,7.17,7.67,5,1,8,55,
39160,24382,2020-09-27,1324,10,0,421,3,3,1763,3,1.5,2.67,51.83,78.83,6,27,9,57,
39162,7032,2020-11-02,73,4,0,491,3,66,3915,1,3.17,4.17,55.17,63.5,0,2,11,62,
39165,6187,2020-11-03,993,10,0,502,3,85,3898,1,3.5,6.17,6.83,8.33,1,3,11,80,
39171,14627,2020-11-12,1222,10,2,509,0,179,3898,4,3.17,5.17,4.0,8.17,3,12,11,50,
39179,637,2020-11-27,6,4,0,131,0,144,3898,2,7.17,7.5,231.67,399.0,4,27,11,42,
39185,3533,2020-11-12,1127,4,0,486,0,144,3898,1,2.5,4.0,11.83,16.67,3,12,11,83,
